Ano Projeto,Codigo,Tipo de Ação,Titulo,Centro de Ensino,Unidade,Data Inicio,Data Fim,Situacao,Status_macro,Fonte Financiamento
2023,PJ586-2023,Projeto,ORIENTAÇÕES AOS USUÁRIOS DA SAÚDE NO PREPARO INTESTINAL PARA COLONOSCOPIA,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE ENFERMAGEM CLÍNICA,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ911-2020,Projeto,Orientações as mães sobre situações de engasgo com recém nascido.,CPT-ETS - COORDENAÇÃO ACADÊMICA GERAL DE CURSOS DA EDUCAÇÃO PROFISSIONAL,CPT-ETS - COORDENAÇÃO ACADÊMICA GERAL DE CURSOS DA EDUCAÇÃO PROFISSIONAL,2020-07-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ168-2020,Projeto,ORIENTAÇÕES DE ENFERMAGEM PARA O PREPARO INTESTINAL NO EXAME DE COLONOSCOPIA,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE ENFERMAGEM CLÍNICA,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ475-2020,Projeto,ORIENTAÇÕES DE PRÁTICAS ARQUIVÍSTICAS PARA INSTITUIÇÕES DE SAÚDE NA CIDADE DE JOÃO PESSOA-PB,CCSA - Centro de Ciências Sociais Aplicadas,CCSA - DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ304-2021,Projeto,ORIENTAÇÕES DE PRÁTICAS ARQUIVÍSTICAS PARA INSTITUIÇÕES DE SAÚDE NA CIDADE DE JOÃO PESSOA-PB  ANO 2,CCSA - Centro de Ciências Sociais Aplicadas,CCSA - DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ656-2022,Projeto,ORIENTAÇÕES DE PRÁTICAS ARQUIVÍSTICAS PARA INSTITUIÇÕES DE SAÚDE NA CIDADE DE JOÃO PESSOA- PB  ANO 3,CCSA - Centro de Ciências Sociais Aplicadas,CCSA - DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ768-2023,Projeto,ORIENTAÇÕES DE PRÁTICAS ARQUIVÍSTICAS PARA INSTITUIÇÕES DE SAÚDE NA CIDADE DE JOÃO PESSOA (PB)  ANO 4,CCSA - Centro de Ciências Sociais Aplicadas,CCSA - DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ1806-2025,Projeto,Orientações de Práticas Arquivísticas para Instituições de Saúde no Estado da Paraíba (OPAIS) -Ano 5,CCSA - Centro de Ciências Sociais Aplicadas,CCSA - DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2021,PJ330-2021,Projeto,Orientações para implementação do Programa Nacional de Controle e Erradicação da Brucelose e Tuberculose (PNCEBT) para a bovinocultura leiteira no estado da Paraíba,CCA - Centro de Ciências Agrárias,CCA - DEPARTAMENTO DE CIÊNCIAS VETERINÁRIAS,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ628-2021,Projeto,ORIENTAÇÕES PARA MELHORAR A SEGURANÇA ALIMENTAR E AS BOAS PÁTICAS DE MANIPULÇÃO EM FEIRAS LIVRES E PEQUENOS AGRICULTORES DE ORTIFURTI DEVIDO A PANDEMIA.,CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA DE ALIMENTOS,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ540-2020,Projeto,ORIENTAÇÕES PARA O AUTOCUIDADO DOMICILIAR APÓS PROCEDIMENTOS CIRÚRGICOS,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE ENFERMAGEM CLÍNICA,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ854-2022,Projeto,Orientações sobre alimentação saudável e prevenção da obesidade em escolas públicas em João Pessoa - PB,CCM - Centro de Ciências Médicas,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ490-2021,Projeto,ORIENTAÇÕES SOBRE ALIMENTAÇÃO SAUDÁVEL E PREVENÇÃO DA OBESIDADE INFANTIL NAS ESCOLAS PÚBLICAS EM JOÃO PESSOA - PB,CCM - Centro de Ciências Médicas,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ632-2020,Projeto,ORIENTAÇÕES SOBRE ALIMENTAÇÃO SAUDÁVEL E PREVENÇÃO DA OBESIDADE INFANTIL NAS ESCOLAS PÚBLICAS EM JOÃO PESSOA-PB,CCM - Centro de Ciências Médicas,CCM - DEPARTAMENTO DE PEDIATRIA E GENÉTICA,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ1056-2024,Projeto,ORIENTAÇÕES SOBRE O PREPARO PARA EXAMES DE ENDOSCOPIA E COLONOSCOPIA PARA USUÁRIOS DO SUS,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE ENFERMAGEM CLÍNICA,2024-08-01,2025-10-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ1535-2025,Projeto,ORIENTAÇÕES SOBRE O PREPARO PARA EXAMES DE ENDOSCOPIA E COLONOSCOPIA PARA USUÁRIOS DO SUS,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE ENFERMAGEM CLÍNICA,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2020,PJ0-2020,Projeto,ORIENTAR PARA NÃO INTOXICAR - O USO RACIONAL DE MEDICAMENTOS PARA APREVENÇÃO DE INTOXICAÇÕES  UMA ATIVIDADE COMUNITÁRIA,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,2020-06-01,2020-12-31,AGUARDANDO APROVAÇÃO DOS DEPARTAMENTOS,Em Trâmite,FINANCIAMENTO INTERNO
2022,PJ0-2022,Projeto,ORIENTAR PARA NÃO INTOXICAR - O USO RACIONAL DE MEDICAMENTOS PARA APREVENÇÃO DE INTOXICAÇÕES  UMA ATIVIDADE COMUNITÁRIA. ,CCS - Centro de Ciências da Saúde,CCS - DEPARTAMENTO DE CIÊNCIAS FARMACÊUTICAS,2022-07-01,2022-12-31,REPROVADA,Cancelado/Reprovado,FINANCIAMENTO INTERNO
2024,CR96-2024,Curso,Orquestra de Pandeiros,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2024-05-08,2024-10-02,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ152-2025,Projeto,Orquestra de Pandeiros,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2025-06-11,2025-10-01,PROJETO CANCELADO,Cancelado/Reprovado,FINANCIAMENTO INTERNO
2025,CR134-2025,Curso,Orquestra de Pandeiros 2025,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2025-06-11,2025-10-01,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ147-2021,Projeto,Orquestra de violões da Paraíba e Curso de Violão Coletivo,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ855-2022,Projeto,Orquestra de Violões da Paraíba e ensino coletivo de violão,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ306-2023,Projeto,Orquestra de Violões da Paraíba e ensino coletivo de violão,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ1051-2024,Projeto,Orquestra de Violões da Paraíba e ensino coletivo de violão,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2024-08-01,2025-10-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ1832-2025,Projeto,Orquestra de Violões da Paraíba e ensino coletivo de violão,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2020,PJ324-2020,Projeto,Orquestra de violões da Paraíba e oficinas de violão coletivo,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ753-2020,Projeto,Orquestra de violões no seu município: uma proposta de formação e fomento de práticas musicais coletivas,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2020-06-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ760-2021,Projeto,Orquestra de violões no seu município: uma proposta de formação e fomento de práticas musicais coletivas,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2021-07-01,2021-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ379-2024,Projeto,Orquestra de violões no seu município: uma proposta de formação e fomento de práticas musicais coletivas,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2024-06-01,2024-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ311-2025,Projeto,Orquestra de violões no seu município: uma proposta de formação e fomento de práticas musicais coletivas,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE EDUCAÇÃO MUSICAL,2025-07-01,2025-12-31,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2025,PJ0-2025,Projeto,Orquestra Sinfônica Acadêmica da UFPB,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2025-11-12,2026-12-19,REPROVADA,Cancelado/Reprovado,FINANCIAMENTO INTERNO
2023,PJ88-2023,Projeto,Orquestra Sinfônica Jovem da UFPB,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2023-05-05,2023-12-08,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ69-2025,Projeto,Orquestra Sinfônica Jovem da UFPB - OSJUFPB,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2025-02-03,2025-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ1267-2024,Projeto,Orquestra Sinfônica Jovem da UFPB - OSJUFPB - 2024,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2024-08-01,2025-10-31,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2025,PJ1567-2025,Projeto,Orquestra Sinfônica Jovem da UFPB - OSJUFPB  2025 - 2026,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2024,PJ470-2024,Projeto,Orquestra Sinfônica Jovem da Universidade Federal da Paraíba  OSJUFPB,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2024-06-01,2024-12-31,APROVADO SEM RECURSOS,Ativo,FINANCIAMENTO INTERNO
2025,PJ396-2025,Projeto,Orquestra Sinfônica Jovem da Universidade Federal da Paraíba  OSJUFPB,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2025-07-01,2025-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ222-2023,Projeto,Orquestra Sinfônica Jovem da Universidade Federal da Paraíba  OSUFPB  Jovem,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2023-06-01,2023-12-31,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2022,EV20-2022,Evento,Os 200 anos da independência do Brasil nas aulas de História: o que há 'de novo'?,CE - Centro de Educação,CE - DEPARTAMENTO DE METODOLOGIA DA EDUCAÇÃO,2022-05-03,2022-05-05,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,CR80-2020,Curso,O sagrado atrás das palavras na obra de Clarice Lispector,CE - Centro de Educação,CE - DEPARTAMENTO DE CIÊNCIAS DAS RELIGIÕES,2020-06-22,2020-07-28,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ1578-2025,Projeto,OS ARTRÓPODES NO ENSINO DE CIÊNCIAS: AÇÕES EDUCATIVAS DE EXTENSÃO EM UMA ESCOLA PÚBLICA DE JOÃO PESSOA,CE - Centro de Educação,CE - DEPARTAMENTO DE METODOLOGIA DA EDUCAÇÃO,2025-11-01,2026-10-31,EM EXECUÇÃO,Ativo,FINANCIAMENTO INTERNO
2022,EV43-2022,Evento,OSCE - DESENVOLVENDO O EXAME CLÍNICO E A INTERAÇÃO MÉDICO-PACIENTE EM FUTUROS MÉDICOS,CCM - Centro de Ciências Médicas,CCM - DEPARTAMENTO DE MEDICINA INTERNA,2022-08-15,2022-12-19,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,CR249-2024,Curso,OS CHAKRAS NO CONTEXTO DE TERAPIAS INTEGRATIVAS,CCM - Centro de Ciências Médicas,CCM - DEPARTAMENTO DE PROMOÇÃO DA SAÚDE,2024-10-10,2024-12-14,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ634-2020,Projeto,OS CONHECIMENTOS BIOLÓGICOS E A EDUCAÇAO AMBIENTAL NA PROMOÇAO DE INDICADORES SUSTENTÁVEIS EM DIFERENTES ESPAÇOS DE EDUCABILIDADES,CCEN - Centro de Ciências Exatas,CCEN - DEPARTAMENTO DE SISTEMÁTICA E ECOLOGIA,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ374-2025,Projeto,Os Desafios no Cotidiano de Mulheres Vítimas de Violência no Litoral Paraibano,CCM - Centro de Ciências Médicas,CCM - DEPARTAMENTO DE OBSTETRÍCIA E GINECOLOGIA,2025-07-01,2025-12-31,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2023,CR72-2023,Curso,O Semiárido em Perspectiva,CCHLA - Centro de Ciências Humanas e Letras,CCHLA - DEPARTAMENTO DE HISTÓRIA,2023-04-27,2023-05-15,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ616-2020,Projeto,O Ser Profissional em Educação e o Trabalho Docente na Contemporaneidade: A práxis e a saúde mental do professor das turmas iniciais do ensino fundamental,"CCHSA - Centro de Ciências Humanas, Sociais e Agrárias",CCHSA - DEPARTAMENTO DE EDUCAÇÃO,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ283-2022,Projeto,O som e o ruído: as mudanças comportamentais no ser humano,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ530-2023,Projeto,O som e o ruído: as mudanças comportamentais no ser humano 2023_2024,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ1319-2024,Projeto,O som e o ruído: as mudanças comportamentais no ser humano 2024_2025,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE MÚSICA,2024-08-01,2025-10-18,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ544-2021,Projeto,Os paradoxos atuais da Liberdade de Expressão,CCJ - Centro de Ciências Jurídicas,CCJ - DEPARTAMENTO DE DIREITO PRIVADO,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ198-2021,Projeto,Os serviços ecossistêmicos e os conflitos socioambientais no Parque Natural Municipal do Cuiá: a Educação Ambiental como ferramenta de promoção da sustentabilidade ambiental,CCEN - Centro de Ciências Exatas,CCEN - DEPARTAMENTO DE GEOCIÊNCIAS,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ436-2025,Projeto,O TEXTO E A VOZ DA POESIA PARAIBANA CONTEMPORÂNEA,CCTA - Centro de Comunicação e Artes,CCTA - DEPARTAMENTO DE TURISMO E HOTELARIA,2025-07-01,2025-12-31,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2022,PJ175-2022,Projeto,OTIMIZ(AÇÃO) ANO 2: TREINAMENTO E CAPACITAÇÃO NO SETOR DE ALIMENTAÇÃO E HOSPEDAGEM NO MUNICÍPIO DO CONDE - PB,CTDR - Centro de Tecnologia e Desenvolvimento Regional,CTDR - DEPARTAMENTO DE GASTRONOMIA,2022-07-01,2022-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ162-2023,Projeto,OTIMIZ(AÇÃO) ANO 3: TREINAMENTO E CAPACITAÇÃO NO SETOR DE ALIMENTAÇÃO E HOSPEDAGEM NO MUNICÍPIO DE CONDE-PB,CTDR - Centro de Tecnologia e Desenvolvimento Regional,CTDR - DEPARTAMENTO DE GASTRONOMIA,2023-06-01,2023-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ680-2020,Projeto,O USO DE JOGOS E MATERIAIS MANIPULATIVOS NO ENSINO DA PROBABILIDADE E ESTATÍSTICA NO ENSINO MÉDIO,CCAE - Centro de Ciências Aplicadas e Educação,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ397-2022,Projeto,"Otimização de Parâmetros da Fabricação de Pellets de Bagaço de Cana de Açúcar, com Alto Poder de Queima: Uma Busca pela Certificação de Qualidade",CTDR - Centro de Tecnologia e Desenvolvimento Regional,CTDR - DEPARTAMENTO DE TECNOLOGIA SUCROALCOOLEIRA,2022-08-01,2023-07-31,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2021,PJ780-2021,Projeto,"Otimização dos recursos naturais, agricultura sustentável e patrimônio ambiental  conhecimento científico e desenvolvimento local  oficinas formativas em São João do Tigre - cariri Paraibano",CCEN - Centro de Ciências Exatas,CCEN - DEPARTAMENTO DE GEOCIÊNCIAS,2021-07-01,2021-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ755-2020,Projeto,Otimização dos recursos naturais e agricultura sustentável  agroclimatologia e conservação de solos na agricultura familiar  oficinas para pequenos agricultores de São João do Tigre - cariri Paraibano,CCEN - Centro de Ciências Exatas,CCEN - DEPARTAMENTO DE GEOCIÊNCIAS,2020-06-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ876-2020,Projeto,Otimização e sustentabilidade no uso de matéria prima florestal,"CCHSA - Centro de Ciências Humanas, Sociais e Agrárias",CCHSA - DEPARTAMENTO DE AGRICULTURA,2020-05-01,2020-11-30,PROJETO CANCELADO,Cancelado/Reprovado,FINANCIAMENTO INTERNO
2021,PJ796-2021,Projeto,OTIMIZ(AÇÃO): TREINAMENTO E CAPACITAÇÃO NO SETOR DE ALIMENTAÇÃO E HOSPEDAGEM NO MUNICÍPIO DO CONDE - PB,CTDR - Centro de Tecnologia e Desenvolvimento Regional,CTDR - DEPARTAMENTO DE GASTRONOMIA,2021-07-01,2021-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ931-2023,Projeto,"OTIMIZAR AS CONDIÇÕES DE HIGIENE, MANIPULAÇÃO E ARMAZENAMENTO DE ALIMENTOS EM LANCHONETES LOCALIZADAS NO CAMPUS I DA UFPB.",CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA DE ALIMENTOS,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ197-2022,Projeto,"Otimize Fluex: Desenvolvendo aprendizado prático em empreendedorismo, através de consultorias em empresas, aos discentes do curso de Engenharia de Produção",CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,2022-07-18,2022-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ59-2023,Projeto,"Otimize Fluex: Desenvolvendo aprendizado prático em empreendedorismo, através de consultorias em empresas, aos discentes do curso de Engenharia de Produção ",CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,2023-03-20,2023-12-08,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ500-2024,Projeto,"Otimize Fluex: Desenvolvendo aprendizado prático em empreendedorismo, através de consultorias em empresas, aos discentes dos cursos do Departamento de Engenharia de Produção",CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,2024-06-17,2025-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ103-2021,Projeto,O trabalho pedagógico na pré-escola,CE - Centro de Educação,CE - DEPARTAMENTO DE HABILITAÇÃO PEDAGÓGICA,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ360-2024,Projeto,O Traço Mágico - Ano 5: Rio Tinto e sua cultura para colorir,CCAE - Centro de Ciências Aplicadas e Educação,CCAE - DEPARTAMENTO DE DESIGN,2024-06-01,2024-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,PJ290-2025,Projeto,O TRAÇO MÁGICO  ANO 6: Rio Tinto e sua Cultura para Colorir (Fase 2),CCAE - Centro de Ciências Aplicadas e Educação,CCAE - DEPARTAMENTO DE DESIGN,2025-07-01,2025-12-31,PENDENTE DE RELATÓRIO,Concluído,FINANCIAMENTO INTERNO
2020,PJ159-2020,Projeto,O Traço Mágico: Curso de Desenho Artístico e Ações Recreativas - ANO III,CCAE - Centro de Ciências Aplicadas e Educação,CCAE - DEPARTAMENTO DE DESIGN,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2020,PJ160-2020,Projeto,O uso da fotoetnografia em uma plataforma digital: memórias de um reassentamento de atingidos por barragem no agreste paraibano,CCAE - Centro de Ciências Aplicadas e Educação,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,2020-04-01,2020-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ1680-2024,Projeto,O USO DA HISTOTECNOLOGIA NO DIAGNÓSTICO DIFERENCIADO CÂNCER EM ANIMAIS.,"CPT-ETS - DEPARTAMENTO DE DIAGNÓSTICO, PRÁTICAS LABORATORIAIS E ODONTOLÓGICAS","CPT-ETS - DEPARTAMENTO DE DIAGNÓSTICO, PRÁTICAS LABORATORIAIS E ODONTOLÓGICAS",2024-10-01,2025-10-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ1379-2024,Projeto,O USO DA HISTOTECNOLOGIA NO DIAGNÓSTICO DIFERENCIADO CÂNCER EM ANIMAIS DOMÉSTICOS ,"CPT-ETS - DEPARTAMENTO DE DIAGNÓSTICO, PRÁTICAS LABORATORIAIS E ODONTOLÓGICAS","CPT-ETS - DEPARTAMENTO DE DIAGNÓSTICO, PRÁTICAS LABORATORIAIS E ODONTOLÓGICAS",2024-08-01,2025-10-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2025,CR118-2025,Curso,O USO DA LINGUAGEM DOS CONTEÚDOS MATEMÁTICOS PARA ALUNOS DO 5º ANO DO ENSINO FUNDAMENTAL,CE - Centro de Educação,CE - DEPARTAMENTO DE METODOLOGIA DA EDUCAÇÃO,2025-05-26,2025-11-17,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ218-2021,Projeto,O uso das metodologias ativas no ensino da Geometria na modalidade híbrida,CCAE - Centro de Ciências Aplicadas e Educação,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ426-2023,Projeto,"O uso das mídias digitais como ferramentas de comunicação, divulgação, difusão e aproximação da Associação Profissional de Bibliotecários da Paraíba junto à categoria e à sociedade.",CCSA - Centro de Ciências Sociais Aplicadas,CCSA - BIBLIOTECA SETORIAL,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2024,PJ1108-2024,Projeto,"O uso das mídias digitais como ferramentas de comunicação, divulgação, difusão e aproximação da Associação Profissional de Bibliotecários da Paraíba junto à categoria e à sociedade.",CCSA - Centro de Ciências Sociais Aplicadas,CCSA - BIBLIOTECA SETORIAL,2024-08-01,2025-10-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ738-2021,Projeto,O USO DAS MÍDIAS E PLATAFORMAS DIGITAIS PARA AMPLIAÇÃO E NOVAS CONEXÕES NA DIVULGAÇÃO DE CONTEÚDO DA GEOMORFOLOGIA DO SEMIÁRIDO,CCEN - Centro de Ciências Exatas,CCEN - DEPARTAMENTO DE GEOCIÊNCIAS,2021-06-21,2021-12-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2021,PJ715-2021,Projeto,O USO DAS REDES SOCIAIS PARA A PROMOÇÃO DO APROVEITAMENTO DE SUBPRODUTOS DE FRUTAS,"CCHSA - Centro de Ciências Humanas, Sociais e Agrárias",CCHSA - DEPARTAMENTO DE GESTÃO E TECNOLOGIA AGROINDUSTRIAL,2021-05-03,2022-04-30,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2022,PJ856-2022,Projeto,O USO DAS REDES SOCIAIS PARA DIVULGAÇÃO DO APROVEITAMENTO DE SUBPRODUTOS DE FRUTAS  ANO 2,"CCHSA - Centro de Ciências Humanas, Sociais e Agrárias",CCHSA - DEPARTAMENTO DE GESTÃO E TECNOLOGIA AGROINDUSTRIAL,2022-08-01,2023-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
2023,PJ520-2023,Projeto,O USO DAS REDES SOCIAIS PARA DIVULGAÇÃO DO APROVEITAMENTO DE SUBPRODUTOS DE FRUTAS NAS DIVERSAS ÁREAS DAS ENGENHARIAS ,CT - Centro de Tecnologia,CT - DEPARTAMENTO DE ENGENHARIA DE ALIMENTOS,2023-08-01,2024-07-31,CONCLUÍDA,Concluído,FINANCIAMENTO INTERNO
